dhis2_facility_uid,dhis2_facility_name,dhis2_subcounty_uid,dhis2_subcounty_name,dhis2_district_uid,dhis2_district_name,dhis2_region
QZ3oFe40q8F,Life Care Medical Centre HC III,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
Sx8OTUNvskf,Life Restoration Medical Centre,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
RK3lLDD7U84,Life Saving Medical Centre,PaitbhdeU8f,Wakiso Town Council,aIahLLmtvgT,Wakiso District,South Central
mJNMvPENTyq,Life Trust Clinic,MmY9teDWcvb,Massajja Division,aIahLLmtvgT,Wakiso District,South Central
MQc8X7HMfF8,Lifeline Medical Centre HC III,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Central
OITLsd78oCi,LifeLink (Kyaliwajala) Hospital,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
b7AMH2eUgJJ,Lifeplus Medical Centre,MmY9teDWcvb,Massajja Division,aIahLLmtvgT,Wakiso District,South Central
zh8lA0UMzuW,Lina Medical Clinic,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
HIlCMGJzJV2,Linah Medical Centre HC III,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
VpUx8ILzAVu,Llm Medical Clinic HC III,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
EcCH0Fk9lHR,Lords Medical Clinic,RQ4bTHOso6m,Bweyogerere Division,aIahLLmtvgT,Wakiso District,South Central
hWLhvMRml0f,Lubbe HC II,UOGlWhl35aX,Kakiri Subcounty,aIahLLmtvgT,Wakiso District,South Central
UNTbY4fTURQ,Lubowa Medical Centre (Ihk) HC III,WcTXblqtAB7,Ndejje Division,aIahLLmtvgT,Wakiso District,South Central
TtzxqIzhWfs,Lubowa Medical Clinic HC II,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
e44ztv5Gqk3,Lubugumu Medical Clinic HC II,WcTXblqtAB7,Ndejje Division,aIahLLmtvgT,Wakiso District,South Central
xLwJJhiMkkX,Lufuka Valley HC III,WcTXblqtAB7,Ndejje Division,aIahLLmtvgT,Wakiso District,South Central
KKGQeLdmpeT,Lugungudde HC II,KDXoiPpllM7,Masuliita Town Council,aIahLLmtvgT,Wakiso District,South Central
sokKY0XWigm,Luna Health Care Clinic HC II,RQ4bTHOso6m,Bweyogerere Division,aIahLLmtvgT,Wakiso District,South Central
GJfUMdAjiYm,Lutamaguzi HC II,o1TE46Mk0lW,Entebbe Division B,aIahLLmtvgT,Wakiso District,South Central
LKxm4CmrYYh,Luwunga Barracks HC III,UOGlWhl35aX,Kakiri Subcounty,aIahLLmtvgT,Wakiso District,South Central
NB95OIz0Ap4,Lydda Medical Services HC II,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
ZacnUm9G3YO,Lynaset Health Care Services HC III,UjUroihV9AC,Wakiso Subcounty,aIahLLmtvgT,Wakiso District,South Central
OK2wKwisZK2,M & C Medical Clinic HC II,seX0YUndHIx,Kajjansi Town Council,aIahLLmtvgT,Wakiso District,South Central
Rmb9UqKtstd,M.K Domicilliary Clinic HC III,PaitbhdeU8f,Wakiso Town Council,aIahLLmtvgT,Wakiso District,South Central
tt7ZEjFbvFO,M.S Health Services HC II,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
mgOQH1jMP9m,M&M Medical Clinic HC II,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Central
GxTht6Qgdjt,Maama Maria Maternity Centre HC III,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
dU9nghJ1oFG,Maama Medical Clinic,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
e6jFDlEXatp,Maama Thereza Domicilliary Clinic HC III,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Central
Vk1tyyib3un,Madina Domicilliary Clinic HC III,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
t4By7ll222g,Madsil Domicilliary Clinic HC III,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
IPXUK8AOVaw,Maganjo Family Care Clinic HC II,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
j3SOuTU78Xv,Maganjo HC II,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
cw99ymFuEJh,Magigye Medical Centre HC II,a3qYnKHnulG,Busukuma Subcounty,aIahLLmtvgT,Wakiso District,South Central
xWyOAKbJQ1q,Magoggo HC II,UOGlWhl35aX,Kakiri Subcounty,aIahLLmtvgT,Wakiso District,South Central
GVmDZ1Totlt,Makooba Health Care Clinic HC II,UjUroihV9AC,Wakiso Subcounty,aIahLLmtvgT,Wakiso District,South Central
aAty2Voae5z,Makutano Medical Centre,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
WGDvPayMDo5,Maltel Medical Clinic HC III,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
pnqyVV6PU4E,Mama Medical Care Clinic,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
AwJGEBq8qhZ,Maranatha Medical Clinic HC II,AMGnRJ8vefc,Kakiri Town Council,aIahLLmtvgT,Wakiso District,South Central
EMfgaowpTjP,Margret Medical Centre HC III,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
eUBycmFo7x2,Margrets Care Clinic- Bulaga HC II,UjUroihV9AC,Wakiso Subcounty,aIahLLmtvgT,Wakiso District,South Central
xK7MZqY0jIZ,Margros Medical Clinic HC II,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
EPCusVpmwjo,Mariam Medical Clinic,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
uxOQ8aiwSFp,Marie Stopes Uganda Bweyogerere HC II,RQ4bTHOso6m,Bweyogerere Division,aIahLLmtvgT,Wakiso District,South Central
n0W1cOdGfc5,Marie Stopes Uganda Kira HC II,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
aHuEFMZgt76,Mary's Medical Care Unit HC II,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Central
YcCOu3egHyJ,Masajja Dental Clinic,MmY9teDWcvb,Massajja Division,aIahLLmtvgT,Wakiso District,South Central
aZG2lfuAtrU,Masajja Kyabagu HC III,MmY9teDWcvb,Massajja Division,aIahLLmtvgT,Wakiso District,South Central
T0xNZTdfsmh,Masajja Nursing Home HC III,MmY9teDWcvb,Massajja Division,aIahLLmtvgT,Wakiso District,South Central
bX4rWVpeSjf,Masooli School Medical Clinic,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
E2IJ8h2nDxh,Matuga HC II,awd0xy7yb1C,Gombe Division,aIahLLmtvgT,Wakiso District,South Central
zZq4Y0SCeV8,Maxi Health Medical Centre,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
rKPA6sv2DMw,Mayfar Medical Centre HC III,PaitbhdeU8f,Wakiso Town Council,aIahLLmtvgT,Wakiso District,South Central
kXaLnWCigFE,Mc Donald Medical Clinic,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
yKnFg0zI7sP,Medical Research Center Clinic,RTxq0C3ff1y,Entebbe Division A,aIahLLmtvgT,Wakiso District,South Central
I2s8W1FcCVR,Medical Specialist and Family Clinic HC III,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
MyZ0zBaYc2Z,Medik Hospital,AMGnRJ8vefc,Kakiri Town Council,aIahLLmtvgT,Wakiso District,South Central
xIKbVT6n1wA,Meeting Point Wakiso HC II,PaitbhdeU8f,Wakiso Town Council,aIahLLmtvgT,Wakiso District,South Central
UkAhDd9JpYl,Mende HC III,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Central
WUXaIJTpB0U,Migadde HC II,awd0xy7yb1C,Gombe Division,aIahLLmtvgT,Wakiso District,South Central
yznQYcViuVu,Mildmay Uganda Hospital,WcTXblqtAB7,Ndejje Division,aIahLLmtvgT,Wakiso District,South Central
TKNtVm6cztc,Mimach Medical Clinic HC II,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Central
zgl8cvTUMji,Mirembe (Nangabo) HC III,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Central
PUCsJ2N2aEF,Mirembe Health Centre,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Central
UfyI6Dcu3BJ,Mirembe Medical Care Clinic HC III,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Central
zGGNbbYqslV,Mirembe Medical Clinic (Kyengera) HC II,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
SCPJFIu4Lv8,Mirembe Medical Clinic (Nansana) HC II,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
qn09Z9zVtk5,MJ Medical Centre,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
s5FBEvugsTB,Mm Medical Clinic,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
ObwcGMEecrL,Model Aholiab Medical Clinic,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
pdaF4v60S6s,Molly and Cathy Medical Clinic,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Central
EcWCSdXcLTL,Montana Medical Clinic HC II,WcTXblqtAB7,Ndejje Division,aIahLLmtvgT,Wakiso District,South Central
dFIih3qOAtB,Mugabi Medical Clinic,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
azacQo1iYbh,Mujjanjabi Domicilliary Clinic- Kikajjo HC III,MmY9teDWcvb,Massajja Division,aIahLLmtvgT,Wakiso District,South Central
IlyvwYNM1wt,Mukasa Foundation Medical Clinic HC III,UjUroihV9AC,Wakiso Subcounty,aIahLLmtvgT,Wakiso District,South Central
Jx5qVVAUvQs,Mukisa Clinic (Nansana) HC II,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
o1JJ1FlWiHX,Mukisa Medical Clinic HC II,RTxq0C3ff1y,Entebbe Division A,aIahLLmtvgT,Wakiso District,South Central
MFE5BuJU8iH,Mukwano Health Centre HC II,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
Qy4VLCSLmTP,Mupek Medical Clinic HC II,UjUroihV9AC,Wakiso Subcounty,aIahLLmtvgT,Wakiso District,South Central
eOhPhX5qlTW,Musoga Community Medical Services HC II,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
hhmgVHpv8Rf,Mutundwe HC II,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
pu1zq6YEtgu,Mutungo HC II,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
db9VzQveTzE,Muvubuka Agunjuse HC II,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
ITLaSOOiUI4,Muyinza HC II,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
GKJxbpohQo3,Muzamirembe Clinic HC II,WcTXblqtAB7,Ndejje Division,aIahLLmtvgT,Wakiso District,South Central
n8EFMWQJYip,Muzinda Katereke HC II,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
lWqNeOfmurK,Mwebaza Clinic HC II,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Central
G7ELMTFzzrT,Mwesigwa Clinic HC II,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
ton8uOhrmJL,Mwesigwa Medical Clinic,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
xP3soJOFnN5,Mwesigwa Medical Clinic HC II,seX0YUndHIx,Kajjansi Town Council,aIahLLmtvgT,Wakiso District,South Central
Y3gwNn2grxx,N.A.P Domicilliary Clinic HC III,WcTXblqtAB7,Ndejje Division,aIahLLmtvgT,Wakiso District,South Central
ac7OhvMEosK,Nabbingo HC II,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
FY5UEoAetkp,Nabbingo Medical Centre,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
as4V8saM5sc,Nabutiti HC III,a3qYnKHnulG,Busukuma Subcounty,aIahLLmtvgT,Wakiso District,South Central
akpHXftD4yu,Nabweru HC III,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
TKpSl9J25U1,Nadangira HC III,UOGlWhl35aX,Kakiri Subcounty,aIahLLmtvgT,Wakiso District,South Central
J9DKJpj7zyx,Nakasozi Domicilliary Clinic HC III,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
bmQmfGiYGAM,Nakawuka HC III,seX0YUndHIx,Kajjansi Town Council,aIahLLmtvgT,Wakiso District,South Central
CXvyI1jYjPB,Nakintu Medical Centre HC II,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Central
knAcurSqZWF,Nakitokolo Namayumba HC II,lQYgbIyb32L,Namayumba Subcounty,aIahLLmtvgT,Wakiso District,South Central
g6j8Vjpr0xY,Nakitokolo- Nsangi HC II,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
NnCBsNdKT4X,Nalugala HC II,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Central
y2hTy5ujpNG,Naluvule Medical Centre HC IV,PaitbhdeU8f,Wakiso Town Council,aIahLLmtvgT,Wakiso District,South Central
k5IkJoVOOp0,Namalere HC II,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Central
QnyNG8TVb4y,Namayumba Epi Centre HC III,Cnaci7l5iEr,Namayumba Town Council,aIahLLmtvgT,Wakiso District,South Central
m2ROGumujet,Namayumba HC IV,Cnaci7l5iEr,Namayumba Town Council,aIahLLmtvgT,Wakiso District,South Central
O3FdvltAUSh,Nampunge HC II,UOGlWhl35aX,Kakiri Subcounty,aIahLLmtvgT,Wakiso District,South Central
afvG6pq13B1,Namugongo Fund For Special Children Clinic,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
XvZPDBgzWFf,Namulonge HC III,a3qYnKHnulG,Busukuma Subcounty,aIahLLmtvgT,Wakiso District,South Central
tNGDmi0mS61,Namulonge Medical Centre HC II,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Central
aCDGd4r7ALx,Namulundu Medical Centre HC IV,seX0YUndHIx,Kajjansi Town Council,aIahLLmtvgT,Wakiso District,South Central
VotCuLFg0Oh,Nansana HC II,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
QyoCIZ9LM7v,Naric Clinic HC II,PaitbhdeU8f,Wakiso Town Council,aIahLLmtvgT,Wakiso District,South Central
oUg36nTwhBR,Nassolo Wamala HC II,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
SnWMAPIh10Z,Nathan Medical Clinic,a3qYnKHnulG,Busukuma Subcounty,aIahLLmtvgT,Wakiso District,South Central
aNt5WiVHx4G,Ndejje HC IV,WcTXblqtAB7,Ndejje Division,aIahLLmtvgT,Wakiso District,South Central
rs2dxgZLUhW,Ndigamanya Clinic HC II,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
VhiHB4BXa6l,Ndiwa Medical Centre  H CII,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
rlENEk9miOU,Neon Medical Centre HC II,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
XmVCb2ZX8K5,Nessa Maternity Home HC III,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
yY71KxUtc2V,Neulife Medical Centre HC III,RQ4bTHOso6m,Bweyogerere Division,aIahLLmtvgT,Wakiso District,South Central
RE1Yrfr6x1j,New Hope Clinic (Nansana) HC II,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
JJeGYPlY54H,New Hope Health Care Clinic HC II,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Central
uXVDL70pKQo,New Kampala Medical Centre HC II,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
QF4Bb1lyVL4,New Life Care Medical Clinic,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
Bl24tso9KAd,Nfuufu Medical Centre,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
mGxIsKvBQdr,Nihal Medical Clinic,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
F1E6OZRWxDc,Nsaggu HC II,seX0YUndHIx,Kajjansi Town Council,aIahLLmtvgT,Wakiso District,South Central
uXEUtUujD3H,Nsangi Community Medical Centre HC III,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
aFlGqyWRQfr,Nsangi HC III,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
QOYIkDUpwPv,Nseresa Medical Clinic,awd0xy7yb1C,Gombe Division,aIahLLmtvgT,Wakiso District,South Central
PezHecuPiMg,Nsigalira Clinic HC II,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
brBVgobTXKb,Ntimba Health Care Clinic HC II,RQ4bTHOso6m,Bweyogerere Division,aIahLLmtvgT,Wakiso District,South Central
SRwkShZ6Bfc,Nursha Clinic,AMGnRJ8vefc,Kakiri Town Council,aIahLLmtvgT,Wakiso District,South Central
dQprl8P1Uae,Nurture Africa II Special Clinic,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
q7F5ospusPo,Nusha Medical Centre HC III,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Central
OJsZ242jotp,Nyange General Clinic HC III,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
Is8ASZXQyfm,Nzamizi HC III,RTxq0C3ff1y,Entebbe Division A,aIahLLmtvgT,Wakiso District,South Central
KruIIbHDSwb,Oasis Clinic,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
SYL9VDK7zxW,Olivia Medical Clinic HC II,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
VU38mHWPYKo,Our Lady Of Fatima Dom Clinic HC III,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
rkmq7MkfncZ,Pal Medical Clinic HC II,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Central
NRnEMRdZ0rd,Panguzi Clinic,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
RpUHCD1bW8o,Patience Health Care Dom Clinic HC III,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Central
EKQ20gHxGbw,Pea Clinic HC II,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
mFd7OclDwMg,Pearl Medical Centre & Nursing Home HC III,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
OYOiGUIYvs2,Pentagon Medical Clinic,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
FcFLer9HiO6,Peoples Medical Centre Hospital,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Central
O2R9fAl8Qsx,Persevere Domiciliary Clinic HC III,nLs3FmRSZhO,Katabi Town Council,aIahLLmtvgT,Wakiso District,South Central
A4pdFqJLCLN,Perusi HC III,MmY9teDWcvb,Massajja Division,aIahLLmtvgT,Wakiso District,South Central
lbC7VcrM9If,Pevans Clinic and Laboratory HC II,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Central
PCLyMGxqyzk,Pgf Medical Clinic HC II,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
u772aqCHn0K,Pharm Care Clinic,MmY9teDWcvb,Massajja Division,aIahLLmtvgT,Wakiso District,South Central
en3b6QX24ov,Physiotherapy and Rehabilitation Centre,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
gIg6LkOhB0S,Plus Medical and Diag. Centre HC II,RQ4bTHOso6m,Bweyogerere Division,aIahLLmtvgT,Wakiso District,South Central
frsj8WLxuot,Precious Medical Clinic,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
J6yssMkroj2,Prime Medical Clinic HC II,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
v772ONpDE2s,Pro-Life Medical Clinic HC II,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
EXY7qIdf2Bq,Prob Medical and Maternity Centre HC III,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
bvEchqIHp7I,Quality Care Clinic (Kireka) HC II,H28DnZymL0Q,Namugongo Division,aIahLLmtvgT,Wakiso District,South Central
VQEzkkbWHar,Qudra Medical Centre HC II,UjUroihV9AC,Wakiso Subcounty,aIahLLmtvgT,Wakiso District,South Central
m8iIXo1Saga,Rapha Medical Centre HC III,d29fMUVvhDk,Bussi Subcounty,aIahLLmtvgT,Wakiso District,South Central
ERCm1t3IymL,Ray Of Hope Medical Centre HC II,AMGnRJ8vefc,Kakiri Town Council,aIahLLmtvgT,Wakiso District,South Central
K6M01q3jAbu,Redeemed Medical Centre,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
a6vIu9Hpl4r,Rhema Medical Services HC III,o1TE46Mk0lW,Entebbe Division B,aIahLLmtvgT,Wakiso District,South Central
dSTp0q4Aefg,Rona Medical Clinic HC II,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
tO6R8mwmciu,Ronella Medical Centre HC III,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
OSMYJiJi674,Roofings Limited Clinic HC II,WcTXblqtAB7,Ndejje Division,aIahLLmtvgT,Wakiso District,South Central
HEy7SpfFqHb,Royal Domicilliary Clinic HC III,WcTXblqtAB7,Ndejje Division,aIahLLmtvgT,Wakiso District,South Central
nOOPgGl7nOI,"Royal Medical Clinic, Katooke HC II",Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
dHtq8IwvYn2,Royal Medical Services Entebbe HC III,o1TE46Mk0lW,Entebbe Division B,aIahLLmtvgT,Wakiso District,South Central
CzHvoN9oqz9,Royal Psychiatric Clinic,RQ4bTHOso6m,Bweyogerere Division,aIahLLmtvgT,Wakiso District,South Central
UUInZdNQWNq,Royale Health Services HC III,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
FjAgQM43MpO,Ruth Gaylord Hospital,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
XNfwjirf4XH,Ryan Medical Clinic HC II,Cnaci7l5iEr,Namayumba Town Council,aIahLLmtvgT,Wakiso District,South Central
I0y6o0a2elv,Safe Care Medical Centre HC III,z9UtbSArut7,Kyengera Town Council,aIahLLmtvgT,Wakiso District,South Central
meFzYfeHUEI,Safeline Nursing Home HC III,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
z3oqgznxuph,Saidina Abubakar Islamic Hospital,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Central
TQgMGZdPRqg,Salaama Memorial Medical Centre HC IV,UjUroihV9AC,Wakiso Subcounty,aIahLLmtvgT,Wakiso District,South Central
WafdH12VMgv,Sams Medical Centre HC II,oyIJV2TSFLe,Kasangati Town Council,aIahLLmtvgT,Wakiso District,South Central
B1Oc8R7DkXk,Sango Medical Centre HC II,AMGnRJ8vefc,Kakiri Town Council,aIahLLmtvgT,Wakiso District,South Central
aJBzaYw0bBh,Sanyu Clinic (Ssumbwe) HC II,UjUroihV9AC,Wakiso Subcounty,aIahLLmtvgT,Wakiso District,South Central
Jh3kGSaSmyM,Sanyu HC II,o1TE46Mk0lW,Entebbe Division B,aIahLLmtvgT,Wakiso District,South Central
XyJT72vIq1c,SAS Clinic Lweza HC II,WcTXblqtAB7,Ndejje Division,aIahLLmtvgT,Wakiso District,South Central
nZ4lV0HX6Cs,Savanah Domicilliary Clinic HC III,WcTXblqtAB7,Ndejje Division,aIahLLmtvgT,Wakiso District,South Central
YjV2d7MpaAz,Save and Serve Medical Clinic,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
CgBHAockw93,Sean Medical Centre,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
NRVPwkf8igo,Sebbi Medical Centre HC IV,h7rS7d8M2jI,Nansana Division,aIahLLmtvgT,Wakiso District,South Central
k5Nbz2uHuqP,Seguku HC II,WcTXblqtAB7,Ndejje Division,aIahLLmtvgT,Wakiso District,South Central
Wv0A7XnUFP5,Senta Medicare HC IV,MmY9teDWcvb,Massajja Division,aIahLLmtvgT,Wakiso District,South Central
cLnJlZo5COI,Sentema HC II,UOGlWhl35aX,Kakiri Subcounty,aIahLLmtvgT,Wakiso District,South Central
HwS2kw2skOQ,Sentema Prisons HC II,UOGlWhl35aX,Kakiri Subcounty,aIahLLmtvgT,Wakiso District,South Central
FTCzvShNywk,Serenity Centre HC III,seX0YUndHIx,Kajjansi Town Council,aIahLLmtvgT,Wakiso District,South Central
TMe4nF9QP4Q,Sgm Plus Medical Centre HC II,l0LizWT16CQ,Kira Division,aIahLLmtvgT,Wakiso District,South Central
aNNO7E8HhfG,Shalom Medical Centre (Bunamwaya) HC II,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
g6Ej6ND5Ndf,Shalom Medical Centre (Bweyogerere) HC II,RQ4bTHOso6m,Bweyogerere Division,aIahLLmtvgT,Wakiso District,South Central
O47np90Wlxj,Show Mercy Medical Clinic HC II,gAYBU4aipnZ,Mende Subcounty,aIahLLmtvgT,Wakiso District,South Central
d6HBrpE6QTL,SMD Medical Clinic,aQbUr8vlhmm,Bunamwaya Division,aIahLLmtvgT,Wakiso District,South Central
oCtP4qz97K8,Smile Dental Services,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
Abbcooak8Lu,Sonah Medical Centre HC II,Qplf7b6Ktzu,Nabweru Division,aIahLLmtvgT,Wakiso District,South Central
